userid,foodid,rating
101838262812113283563,44,4
110695009328583034632,44,1
109700296165353307299,44,4
106926409294264712060,44,4
113616931476759866635,44,3
105068440622194054275,44,3
101910154371168011652,44,5
114545386342178380513,44,5
107814765925688042941,44,4
114001965651691751086,44,5
109373427882157291738,18,1
105139375272417696894,18,1
100303399638191679319,18,5
113605856262593942363,18,1
110040136472214181322,18,1
104851420682122923428,18,1
103447327229500686102,18,1
104383184673832089288,18,1
109926646624368522045,18,1
118012414262666042192,18,1
110988668789373986060,18,1
106393582330088268419,18,1
103090802749044902140,18,5
109315381192711789673,18,1
110691925728671097381,18,5
111164820175736286254,18,5
117510183858235662034,18,5
111019396032378373784,18,5
108487305676920279531,18,4
103034954312237720751,18,1
113059875302591455771,18,4
101379361253130592343,18,1
110093779415716360138,18,1
103618999525517562199,18,4
114457149283471589319,18,1
118348943221610144239,18,2
102043479911218626318,18,1
102494346647083694470,18,4
112344716560351231417,18,5
117354029043957274771,18,4
102017144093295789669,17,4
117081986711690076676,17,5
104125934574176385749,17,3
116907997282469689419,17,3
108050096216240692144,17,2
115938533556321229426,17,5
107567788346957666974,17,4
108077758053591596710,17,5
108650867671465796544,17,4
106594644998430315896,17,3
115428337244249878065,17,4
113494241290554323143,17,4
102663273890186782847,17,3
116372258569258729530,17,4
100770304576606473090,17,5
105504323538712511574,17,5
106487876362110486835,17,5
108029100627222433641,17,5
115703815201564897029,17,4
101253972775830640473,17,4
117588112271592955974,17,1
105446354613620705005,17,5
101157641865773485849,17,1
101173729106365974474,17,5
115691113433920408660,17,5
114249261904146777612,17,5
114384349780272284538,17,2
117630838157949691998,17,5
112093603054870117546,17,5
117256057588978612590,17,3
108123233473277277157,18,5
116449780544442356376,18,4
105900433252512614698,18,3
107725243070120030624,18,4
110357299060106350854,18,4
116684710015076444653,18,5
101421277386924956118,18,4
111737473821520053528,18,5
111278869001701757825,18,4
100402012536035039867,18,4
101415213879605082768,18,5
104947271214129334571,18,4
112803858766309967809,18,4
106277254401833679673,18,5
116288236544092489113,18,2
104198526648239583979,18,5
111378919190394640129,18,4
113861923464679544218,18,5
110714929734589515387,18,5
113847353579701457567,18,5
103521079678024458298,18,4
107945861603703795761,18,4
118228025943677678441,18,5
113427662129148576781,18,5
114512142471307710560,18,4
101723373912647356401,18,5
101881315568404816250,18,5
101976507396069475563,18,4
106444357371392448106,18,4
106594784695526480551,18,5
116379356119669005813,44,5
102916499962738980856,44,3
115651891130079828399,44,4
117849640634688636535,44,5
107321287598472251248,44,1
102391143948983673396,44,1
108456728387932249311,44,3
106045881259095839533,44,3
107295031316336799609,44,4
116581710540073872015,44,3
108310963717671501802,44,5
115141122302024235413,44,5
112814668561700690939,44,5
113388391893201174788,44,3
114477651679234427582,44,4
109722110080234795612,44,4
109052384316412675453,44,3
113532233246753106173,44,5
115052387891334981503,44,3
113937067165127510810,44,4
107700181983239747780,44,4
114760701872005260328,44,4
103607115546021225928,44,4
111682561339609993847,44,5
106125979950458599685,44,5
110915748037852140890,44,3
102760238304777341735,44,5
102911128452962571122,44,4
108268972673669585561,44,4
110279855572753383997,44,3
118413505432019729227,17,2
111980012340186517982,17,5
100571906555529103327,17,5
116080441765427517241,17,5
105181851997500810865,17,3
101088903369499988900,17,1
101814013281606823113,17,5
114553297396185868230,17,5
115650038944631278166,17,1
117434407303387249783,17,3
104244258218054298878,17,4
107264583715528529846,17,5
115500349786770672418,17,3
108206527330076892201,17,5
104101985155770083144,17,5
116513284142283090192,17,5
110623043727483876848,17,5
104895010130558345844,17,5
106171368207573999642,17,5
110414038789264125819,17,5
107652700860765669154,17,5
103381774507389918220,17,5
100336579417283897430,17,2
105785070482772957310,17,5
108380554760370023025,17,4
103585951679178068426,17,2
116127190744606427113,17,4
108498705392646081398,17,5
105567416144259028717,17,5
103574995409335565420,17,4
115169298303194900171,18,5
118420782488606352263,18,4
105249866383097210514,18,5
109916364714434211895,18,3
117758726090524211857,18,3
115574703111487655747,18,3
110074324663954599699,18,5
116204037022034321113,18,5
114204209595203408369,18,4
111532828342883522215,18,2
108917027057615761095,18,4
101592249541154985921,18,4
105953305744594940229,18,4
109907807883101026911,18,4
116897826354325250403,18,4
111755825008438379530,18,3
117393076859685917096,18,4
106274809991936212670,18,5
108275532362304111934,18,5
100319103494317678899,18,5
101915076858694562171,18,5
116075401469950675617,18,5
111093772028749311132,18,5
113590939877449464920,18,5
103202296225904242026,18,5
100694782845422484182,18,5
100872402851216352226,18,1
103561961915657205716,18,5
113054930758585500748,18,4
100442615697378152802,18,4
114009595782866408139,17,1
104893903998139722748,17,1
116895667171114879729,17,2
102822432378975538750,17,1
113976068791419619741,17,2
117694150673352299197,17,3
113421426927314358422,17,1
103167406398705841577,17,1
107714976311760218230,17,1
109306943540705898870,17,5
113608706305591448585,17,5
114408281980370584725,17,5
112129126028247047420,17,5
102399910804636306936,17,5
117011200651686832314,17,5
107014929384734299378,17,1
111000745802099562005,17,5
110614595343657417418,17,1
105702809110166140250,17,5
106497999918043868886,17,5
109779294020772182875,17,4
105768100467044190770,17,5
115913126999737796563,17,5
116938237846338409963,17,4
113277346120305948804,17,4
116318329403332117931,17,5
112621800969020839754,17,2
109966268318921574758,17,4
101412856189523387954,17,4
116001171041763971352,17,4
112537466061909212847,17,5
106129810477677634867,17,4
115327535986879092350,17,3
115350203957717619492,17,5
115196847435905244957,17,4
113354125313407789785,17,5
105747837997444079537,17,4
112663975788522297561,17,3
114208148244315784808,17,5
108099723652255735474,26,5
107822557006694361124,26,5
103861514500598914066,26,4
117102593375659375454,26,5
107631197753897646943,26,5
115210626152365598249,26,1
106281080367703249071,26,4
110851252014740121094,26,2
107853084419005618803,26,4
109968245996123904425,26,1
110831823629358579813,26,1
108550674576673113209,26,1
116251833082642505152,26,1
104382892224968147120,26,3
117951877766163513525,26,4
117829268030073465579,26,5
100400839939229643874,26,3
113212018192888502805,26,2
116399511677001624045,26,2
116126271788687902063,26,1
106673206437772273881,26,4
118382901324802151088,26,4
110967471145886307047,26,5
114274074411845672874,26,4
110222621407257332966,26,1
112106667907290091067,26,3
106426705285562616809,26,4
105192898871522156462,26,3
115116038934392202597,26,4
114485454095865922467,26,1
117082627602607632206,17,5
112848334388663901597,17,1
109062158079976519759,17,1
108195945204906510478,17,4
109771058342397011758,17,1
117910098960378859381,17,2
103280558859145662151,17,1
110923418450984773187,17,1
105227109415893692925,17,2
116905750232418120927,17,1
108203211854356812679,17,1
109969336169936836783,17,5
113565410829151111175,17,3
111111653759652907877,17,1
107793090654021495445,17,1
115931964965666259898,17,3
116569381147317920014,17,5
114159630300877055380,17,5
108727169781925195918,17,1
109015248750758986904,17,5
105657115056243094441,17,5
108342963699667381368,17,1
110182141291162856262,17,4
110114675519514881901,17,5
117927561997094123656,17,1
116805989167561713503,17,5
108789888470495242429,17,1
112392281893326482634,17,3
108311460937583757875,17,3
111900473528997489628,17,2
109094089520332785073,18,1
101312256531030202005,18,5
110797263552340696044,18,5
113718753133606547030,18,5
114024846738258486352,18,5
110420645832932085034,18,5
102386774400411665037,18,4
104102314920455264286,18,5
118230147262891247965,18,3
103089816759717507319,18,5
112316742088366995488,18,3
109094230836913197720,18,5
106327162900316838239,18,5
104115577303720411529,18,5
104970563294234872809,18,5
117531627620206631209,18,4
101344987081238204496,18,4
103189138444043135020,18,5
116489001449552497375,18,1
104012981013252006458,18,5
101015443247389140543,18,5
115857403278983129471,18,5
111468131213627714742,18,1
112237521654111966132,18,1
103576024216803378882,18,5
106429608644467632365,18,3
104725440334317109814,18,1
100766056832129567110,18,4
116191664251970424546,18,5
106783517835177945574,18,5
109904687993067234444,18,5
108603531827814276102,18,5
113241051085659633004,18,4
114169554020714090522,18,5
108543939569102513843,18,5
103902997266697227451,18,4
114355866885810666496,18,5
104744560859928141518,18,5
102885451313364678633,18,5
107130207042104268698,18,4
116269847315521155511,18,4
115654487017027168081,18,5
103585309047730252602,18,4
113550705820789581155,18,5
101240707576790701294,18,3
101955220873060475768,18,5
115786489545972429199,18,4
113473073834598362631,18,5
115542366492408555988,18,4
109093038037683057098,18,5
107100705079027900315,18,5
105747837997444079537,18,5
114427453063157890349,18,5
110710016142516851067,18,5
109397825257995094119,18,4
106772923664740297532,18,5
116344085253172131535,18,4
102907636743760669809,18,4
117423190450873717088,18,5
103630312487105232802,18,3
114866729627372780049,18,5
108774004983716282801,18,5
112066437296398967018,18,5
103935031361902635225,18,5
108535124596952191042,18,4
117741543502298457302,18,4
115191626048219612247,18,5
117297682225729063504,18,5
105546009118925874250,18,5
105691950501157573919,18,5
112994654283661324793,18,5
112990823296749542511,18,4
116850188515469061345,18,3
111932733145516382911,18,5
102172941439658597090,18,4
113608706305591448585,18,3
109498080396387801529,18,3
105378886233372205305,18,3
113476413016738530233,18,3
106243976704927036843,18,5
113390687626090374554,18,5
113792424917464229115,18,5
110316800984217307483,18,5
117003854842188838300,18,5
113963604054613879164,18,5
106451774974698036800,18,5
114028605362849741436,18,5
105773596274113387145,18,5
101816778722647810339,18,5
108678594333994361733,18,5
114311176769501574797,18,5
110445049310349210653,18,2
114711358794398882753,18,2
106309934051326881983,18,1
113076984823053652676,18,2
113701734662356549307,18,1
102177229903527952297,18,1
103173106083228907851,18,1
111445563984182325347,18,1
115678951719125154164,18,2
105596532648409243745,18,5
103727187819924083004,18,5
104173195378969096392,18,4
102276145306005676704,18,1
114414268617032929314,18,2
113727367121706943852,18,4
116885024737283335758,18,1
100995343414757723970,18,5
101666669168866893744,18,1
103399219203844347810,18,5
117584617214468170655,18,1
103008936378700054412,18,5
107028407430947755113,18,3
109410647136352573937,18,4
108752896082853216459,18,5
110833161313495168127,18,1
114928378428812254127,18,5
112575308723750764109,18,3
107094114994477290249,18,4
103783445153793643024,18,4
106685927790224248992,18,4
117438487462593598192,18,5
101038177603319548234,18,4
104645187319725510407,18,5
104710698009744863304,18,2
117299499967922223964,18,4
107864589264871088972,18,5
113833197345189466261,18,4
108000366989591102851,18,5
114204209595203408369,18,3
109433520325021735877,18,1
109445082861542439922,18,5
116075881335821896463,18,4
107390742679492268178,18,5
114106152376985360330,18,4
115336528298020920531,18,5
110840829896947131620,18,5
100412156514367233485,18,5
105182234976754893762,18,4
110285541950344979884,18,5
112949513726789536726,18,5
115808583411002036520,18,5
104966613744701231932,18,3
105569051570245567183,18,5
100847334632152370261,18,5
103354769828838500882,18,5
113288475978172355218,18,5
117758726090524211857,18,5
114189626094997008069,18,5
110143172054839206789,18,4
116322502441504388402,18,5
104662355095906770979,18,5
113598182292687885248,18,5
111056650126551436933,18,5
